sensor_id,timestamp,value,expected_value,deviation_pct,sample_count,scenario_event
910304,2026-04-20T02:00:00Z,318.775,330,-3.4,12,
910401,2026-04-20T02:00:00Z,510,510,0,12,
910402,2026-04-20T02:00:00Z,92,92,0,12,
910501,2026-04-20T02:00:00Z,22.135,22.135,0,12,
910502,2026-04-20T02:00:00Z,58.33,58.33,0,12,
910101,2026-04-20T03:00:00Z,2413.393,2413.393,0,12,
910102,2026-04-20T03:00:00Z,1940,1940,0,12,
910103,2026-04-20T03:00:00Z,0,0,,12,
910104,2026-04-20T03:00:00Z,520,520,0,12,
910105,2026-04-20T03:00:00Z,0,0,,12,
910106,2026-04-20T03:00:00Z,85.493,82,4.26,12,
910201,2026-04-20T03:00:00Z,993.393,993.393,0,12,
910202,2026-04-20T03:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T03:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T03:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T03:00:00Z,791.983,791.983,0,12,
910301,2026-04-20T03:00:00Z,317.418,307.418,3.25,12,
910302,2026-04-20T03:00:00Z,51,52,-1.92,12,
910303,2026-04-20T03:00:00Z,251.612,251.612,0,12,
910304,2026-04-20T03:00:00Z,320.581,330,-2.85,12,
910401,2026-04-20T03:00:00Z,510,510,0,12,
910402,2026-04-20T03:00:00Z,92,92,0,12,
910501,2026-04-20T03:00:00Z,22.202,22.202,0,12,
910502,2026-04-20T03:00:00Z,57.536,57.536,0,12,
910101,2026-04-20T04:00:00Z,2413.954,2413.954,0,12,
910102,2026-04-20T04:00:00Z,1940,1940,0,12,
910103,2026-04-20T04:00:00Z,0,0,,12,
910104,2026-04-20T04:00:00Z,520,520,0,12,
910105,2026-04-20T04:00:00Z,0,0,,12,
910106,2026-04-20T04:00:00Z,83.708,80,4.64,12,
910201,2026-04-20T04:00:00Z,993.954,993.954,0,12,
910202,2026-04-20T04:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T04:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T04:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T04:00:00Z,792.557,792.557,0,12,
910301,2026-04-20T04:00:00Z,318.219,308.219,3.24,12,
910302,2026-04-20T04:00:00Z,51,52,-1.92,12,
910303,2026-04-20T04:00:00Z,252.146,252.146,0,12,
910304,2026-04-20T04:00:00Z,322.649,330,-2.23,12,
910401,2026-04-20T04:00:00Z,510,510,0,12,
910402,2026-04-20T04:00:00Z,92,92,0,12,
910501,2026-04-20T04:00:00Z,22.268,22.268,0,12,
910502,2026-04-20T04:00:00Z,56.5,56.5,0,12,
910101,2026-04-20T05:00:00Z,2414.511,2414.511,0,12,
910102,2026-04-20T05:00:00Z,1940,1940,0,12,
910103,2026-04-20T05:00:00Z,0,0,,12,
910104,2026-04-20T05:00:00Z,520,520,0,12,
910105,2026-04-20T05:00:00Z,0,0,,12,
910106,2026-04-20T05:00:00Z,81.866,78,4.96,12,
910201,2026-04-20T05:00:00Z,994.511,994.511,0,12,
910202,2026-04-20T05:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T05:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T05:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T05:00:00Z,793.128,793.128,0,12,
910301,2026-04-20T05:00:00Z,319.016,309.016,3.24,12,
910302,2026-04-20T05:00:00Z,51,52,-1.92,12,
910303,2026-04-20T05:00:00Z,252.677,252.677,0,12,
910304,2026-04-20T05:00:00Z,324.92,330,-1.54,12,
910401,2026-04-20T05:00:00Z,510,510,0,12,
910402,2026-04-20T05:00:00Z,70,70,0,12,
910501,2026-04-20T05:00:00Z,22.335,22.335,0,12,
910502,2026-04-20T05:00:00Z,55.294,55.294,0,12,
910101,2026-04-20T06:00:00Z,2433.965,2433.965,0,12,
910102,2026-04-20T06:00:00Z,1940,1940,0,12,
910103,2026-04-20T06:00:00Z,0,0,,12,
910104,2026-04-20T06:00:00Z,520,520,0,12,
910105,2026-04-20T06:00:00Z,0,0,,12,
910106,2026-04-20T06:00:00Z,79.964,76,5.22,12,
910201,2026-04-20T06:00:00Z,1013.965,1013.965,0,12,
910202,2026-04-20T06:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T06:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T06:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T06:00:00Z,818.445,818.445,0,12,
910301,2026-04-20T06:00:00Z,364.806,354.806,2.82,12,
910302,2026-04-20T06:00:00Z,51,52,-1.92,12,
910303,2026-04-20T06:00:00Z,253.204,253.204,0,12,
910304,2026-04-20T06:00:00Z,327.331,330,-0.81,12,
910401,2026-04-20T06:00:00Z,610,610,0,12,
910402,2026-04-20T06:00:00Z,70,70,0,12,
910501,2026-04-20T06:00:00Z,22.401,22.401,0,12,
910502,2026-04-20T06:00:00Z,54,54,0,12,
910101,2026-04-20T07:00:00Z,2680.872,2672.429,0.32,12,
910102,2026-04-20T07:00:00Z,2340.526,2340.526,0,12,
910103,2026-04-20T07:00:00Z,188.259,196.702,-4.29,12,
910104,2026-04-20T07:00:00Z,520,520,0,12,
910105,2026-04-20T07:00:00Z,0,0,,12,
910106,2026-04-20T07:00:00Z,78,74,5.41,12,
910201,2026-04-20T07:00:00Z,1048.605,1048.605,0,12,
910202,2026-04-20T07:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T07:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T07:00:00Z,4.599,4.599,0,12,
910205,2026-04-20T07:00:00Z,844.862,844.862,0,12,
910301,2026-04-20T07:00:00Z,384.225,374.225,2.67,12,
910302,2026-04-20T07:00:00Z,51,52,-1.92,12,
910303,2026-04-20T07:00:00Z,316.15,316.15,0,12,
910304,2026-04-20T07:00:00Z,329.93,330.113,-0.06,12,
910401,2026-04-20T07:00:00Z,610,610,0,12,
910402,2026-04-20T07:00:00Z,70,70,0,12,
910501,2026-04-20T07:00:00Z,24.019,24.019,0,12,
910502,2026-04-20T07:00:00Z,50.635,50.635,0,12,
910101,2026-04-20T08:00:00Z,2551.013,2547.969,0.12,12,
910102,2026-04-20T08:00:00Z,2382.856,2382.856,0,12,
910103,2026-04-20T08:00:00Z,376.956,380,-0.8,12,
910104,2026-04-20T08:00:00Z,520,520,0,12,
910105,2026-04-20T08:00:00Z,0,0,,12,
910106,2026-04-20T08:00:00Z,75.973,72,5.52,12,
910201,2026-04-20T08:00:00Z,1065.114,1065.114,0,12,
910202,2026-04-20T08:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T08:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T08:00:00Z,4.539,4.539,0,12,
910205,2026-04-20T08:00:00Z,857.863,857.863,0,12,
910301,2026-04-20T08:00:00Z,402.367,392.367,2.55,12,
910302,2026-04-20T08:00:00Z,51,52,-1.92,12,
910303,2026-04-20T08:00:00Z,328.244,328.244,0,12,
910304,2026-04-20T08:00:00Z,341.491,339.183,0.68,12,
910401,2026-04-20T08:00:00Z,610,610,0,12,
910402,2026-04-20T08:00:00Z,70,70,0,12,
910501,2026-04-20T08:00:00Z,25.531,25.531,0,12,
910502,2026-04-20T08:00:00Z,47.5,47.5,0,12,
910101,2026-04-20T09:00:00Z,2442.769,2441.42,0.06,12,
910102,2026-04-20T09:00:00Z,2419.44,2419.44,0,12,
910103,2026-04-20T09:00:00Z,536.053,537.401,-0.25,12,
910104,2026-04-20T09:00:00Z,520,520,0,12,
910105,2026-04-20T09:00:00Z,0,0,,12,
910106,2026-04-20T09:00:00Z,73.885,70,5.55,12,
910201,2026-04-20T09:00:00Z,1079.382,1079.382,0,12,
910202,2026-04-20T09:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T09:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T09:00:00Z,4.487,4.487,0,12,
910205,2026-04-20T09:00:00Z,869.099,869.099,0,12,
910301,2026-04-20T09:00:00Z,418.046,408.046,2.45,12,
910302,2026-04-20T09:00:00Z,51,52,-1.92,12,
910303,2026-04-20T09:00:00Z,338.697,338.697,0,12,
910304,2026-04-20T09:00:00Z,351.758,347.023,1.36,12,
910401,2026-04-20T09:00:00Z,610,610,0,12,
910402,2026-04-20T09:00:00Z,70,70,0,12,
910501,2026-04-20T09:00:00Z,26.837,26.837,0,12,
910502,2026-04-20T09:00:00Z,44.808,44.808,0,12,
910101,2026-04-20T10:00:00Z,2380.927,2360.209,0.88,12,
910102,2026-04-20T10:00:00Z,2447.905,2447.905,0,12,
910103,2026-04-20T10:00:00Z,637.462,658.179,-3.15,12,
910104,2026-04-20T10:00:00Z,520,520,0,12,
910105,2026-04-20T10:00:00Z,0,0,,12,
910106,2026-04-20T10:00:00Z,71.735,68,5.49,12,
910201,2026-04-20T10:00:00Z,1090.483,1090.483,0,12,
910202,2026-04-20T10:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T10:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T10:00:00Z,4.446,4.446,0,12,
910205,2026-04-20T10:00:00Z,877.842,877.842,0,12,
910301,2026-04-20T10:00:00Z,430.245,420.245,2.38,12,
910302,2026-04-20T10:00:00Z,51,52,-1.92,12,
910303,2026-04-20T10:00:00Z,346.83,346.83,0,12,
910304,2026-04-20T10:00:00Z,360.153,353.123,1.99,12,
910401,2026-04-20T10:00:00Z,610,610,0,12,
910402,2026-04-20T10:00:00Z,70,70,0,12,
910501,2026-04-20T10:00:00Z,27.854,27.854,0,12,
910502,2026-04-20T10:00:00Z,42.742,42.742,0,12,
910101,2026-04-20T11:00:00Z,2540.159,2490.034,2.01,12,
910102,2026-04-20T11:00:00Z,2466.43,2466.43,0,12,
910103,2026-04-20T11:00:00Z,683.979,734.104,-6.83,12,
910104,2026-04-20T11:00:00Z,520,520,0,12,
910105,2026-04-20T11:00:00Z,-180,-180,0,12,
910106,2026-04-20T11:00:00Z,87.528,84,4.2,12,
910201,2026-04-20T11:00:00Z,1097.708,1097.708,0,12,
910202,2026-04-20T11:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T11:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T11:00:00Z,4.419,4.419,0,12,
910205,2026-04-20T11:00:00Z,883.532,883.532,0,12,
910301,2026-04-20T11:00:00Z,438.184,428.184,2.34,12,
910302,2026-04-20T11:00:00Z,51,52,-1.92,12,
910303,2026-04-20T11:00:00Z,352.123,352.123,0,12,
910304,2026-04-20T11:00:00Z,366.223,357.092,2.56,12,
910401,2026-04-20T11:00:00Z,610,610,0,12,
910402,2026-04-20T11:00:00Z,68.7,68.7,0,12,
910501,2026-04-20T11:00:00Z,28.515,28.515,0,12,
910502,2026-04-20T11:00:00Z,41.443,41.443,0,12,
910101,2026-04-20T12:00:00Z,2534.58,2474.476,2.43,12,
910102,2026-04-20T12:00:00Z,2473.868,2473.868,0,12,
910103,2026-04-20T12:00:00Z,699.897,760,-7.91,12,
910104,2026-04-20T12:00:00Z,520,520,0,12,
910105,2026-04-20T12:00:00Z,-180,-180,0,12,
910106,2026-04-20T12:00:00Z,85.265,82,3.98,12,
910201,2026-04-20T12:00:00Z,1100.608,1100.608,0,12,
910202,2026-04-20T12:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T12:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T12:00:00Z,4.409,4.409,0,12,
910205,2026-04-20T12:00:00Z,885.817,885.817,0,12,
910301,2026-04-20T12:00:00Z,441.372,431.372,2.32,12,
910302,2026-04-20T12:00:00Z,51,52,-1.92,12,
910303,2026-04-20T12:00:00Z,354.248,354.248,0,12,
910304,2026-04-20T12:00:00Z,369.665,358.686,3.06,12,
910401,2026-04-20T12:00:00Z,610,610,0,12,
910402,2026-04-20T12:00:00Z,67.4,67.4,0,12,
910501,2026-04-20T12:00:00Z,28.781,28.781,0,12,
910502,2026-04-20T12:00:00Z,41,41,0,12,
910101,2026-04-20T13:00:00Z,2534.362,2494.754,1.59,12,
910102,2026-04-20T13:00:00Z,2469.826,2469.826,0,12,
910103,2026-04-20T13:00:00Z,694.496,734.104,-5.4,12,
910104,2026-04-20T13:00:00Z,520,520,0,12,
910105,2026-04-20T13:00:00Z,-180,-180,0,12,
910106,2026-04-20T13:00:00Z,82.952,80,3.69,12,
910201,2026-04-20T13:00:00Z,1099.032,1099.032,0,12,
910202,2026-04-20T13:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T13:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T13:00:00Z,4.415,4.415,0,12,
910205,2026-04-20T13:00:00Z,884.575,884.575,0,12,
910301,2026-04-20T13:00:00Z,439.64,429.64,2.33,12,
910302,2026-04-20T13:00:00Z,51,52,-1.92,12,
910303,2026-04-20T13:00:00Z,353.093,353.093,0,12,
910304,2026-04-20T13:00:00Z,370.342,357.82,3.5,12,
910401,2026-04-20T13:00:00Z,610,610,0,12,
910402,2026-04-20T13:00:00Z,66.1,66.1,0,12,
910501,2026-04-20T13:00:00Z,28.637,28.637,0,12,
910502,2026-04-20T13:00:00Z,41.443,41.443,0,12,
910101,2026-04-20T14:00:00Z,2560.17,2549.643,0.41,12,
910102,2026-04-20T14:00:00Z,2454.692,2454.692,0,12,
910103,2026-04-20T14:00:00Z,647.652,658.179,-1.6,12,
910104,2026-04-20T14:00:00Z,520,520,0,12,
910105,2026-04-20T14:00:00Z,-180,-180,0,12,
910106,2026-04-20T14:00:00Z,80.592,78,3.32,12,
910201,2026-04-20T14:00:00Z,1093.13,1093.13,0,12,
910202,2026-04-20T14:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T14:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T14:00:00Z,4.436,4.436,0,12,
910205,2026-04-20T14:00:00Z,879.927,879.927,0,12,
910301,2026-04-20T14:00:00Z,433.154,423.154,2.36,12,
910302,2026-04-20T14:00:00Z,51,52,-1.92,12,
910303,2026-04-20T14:00:00Z,348.769,348.769,0,12,
910304,2026-04-20T14:00:00Z,368.296,354.577,3.87,12,
910401,2026-04-20T14:00:00Z,610,610,0,12,
910402,2026-04-20T14:00:00Z,64.8,64.8,0,12,
910501,2026-04-20T14:00:00Z,28.096,28.096,0,12,
910502,2026-04-20T14:00:00Z,42.742,42.742,0,12,
910101,2026-04-20T15:00:00Z,2455.612,2455.554,0,12,
910102,2026-04-20T15:00:00Z,2429.608,2429.608,0,12,
910103,2026-04-20T15:00:00Z,537.344,537.401,-0.01,12,
910104,2026-04-20T15:00:00Z,520,520,0,12,
910105,2026-04-20T15:00:00Z,0,0,,12,
910106,2026-04-20T15:00:00Z,60.192,58,3.78,12,
910201,2026-04-20T15:00:00Z,1083.347,1083.347,0,12,
910202,2026-04-20T15:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T15:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T15:00:00Z,4.472,4.472,0,12,
910205,2026-04-20T15:00:00Z,872.223,872.223,0,12,
910301,2026-04-20T15:00:00Z,422.404,412.404,2.42,12,
910302,2026-04-20T15:00:00Z,51,52,-1.92,12,
910303,2026-04-20T15:00:00Z,341.602,341.602,0,12,
910304,2026-04-20T15:00:00Z,363.737,349.202,4.16,12,
910401,2026-04-20T15:00:00Z,610,610,0,12,
910402,2026-04-20T15:00:00Z,63.5,63.5,0,12,
910501,2026-04-20T15:00:00Z,27.2,27.2,0,12,
910502,2026-04-20T15:00:00Z,44.808,44.808,0,12,
910101,2026-04-20T16:00:00Z,2574.725,2566.784,0.31,12,
910102,2026-04-20T16:00:00Z,2396.391,2396.391,0,12,
910103,2026-04-20T16:00:00Z,372.059,380,-2.09,12,
910104,2026-04-20T16:00:00Z,520,520,0,12,
910105,2026-04-20T16:00:00Z,0,0,,12,
910106,2026-04-20T16:00:00Z,57.758,56,3.14,12,
910201,2026-04-20T16:00:00Z,1070.393,1070.393,0,12,
910202,2026-04-20T16:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T16:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T16:00:00Z,4.519,4.519,0,12,
910205,2026-04-20T16:00:00Z,862.02,862.02,0,12,
910301,2026-04-20T16:00:00Z,408.168,398.168,2.51,12,
910302,2026-04-20T16:00:00Z,51,52,-1.92,12,
910303,2026-04-20T16:00:00Z,332.112,332.112,0,12,
910304,2026-04-20T16:00:00Z,357.032,342.084,4.37,12,
910401,2026-04-20T16:00:00Z,610,610,0,12,
910402,2026-04-20T16:00:00Z,62.2,62.2,0,12,
910501,2026-04-20T16:00:00Z,26.014,26.014,0,12,
910502,2026-04-20T16:00:00Z,47.5,47.5,0,12,
910101,2026-04-20T17:00:00Z,2447.552,2435.898,0.48,12,
910102,2026-04-20T17:00:00Z,2357.41,2357.41,0,12,
910103,2026-04-20T17:00:00Z,185.048,196.702,-5.93,12,
910104,2026-04-20T17:00:00Z,520,520,0,12,
910105,2026-04-20T17:00:00Z,260,260,0,12,
910106,2026-04-20T17:00:00Z,55.296,54,2.4,12,
910201,2026-04-20T17:00:00Z,1055.19,1055.19,0,12,
910202,2026-04-20T17:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T17:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T17:00:00Z,4.575,4.575,0,12,
910205,2026-04-20T17:00:00Z,850.047,850.047,0,12,
910301,2026-04-20T17:00:00Z,391.461,381.461,2.62,12,
910302,2026-04-20T17:00:00Z,51,52,-1.92,12,
910303,2026-04-20T17:00:00Z,320.974,320.974,0,12,
910304,2026-04-20T17:00:00Z,348.678,333.731,4.48,12,
910401,2026-04-20T17:00:00Z,610,610,0,12,
910402,2026-04-20T17:00:00Z,60.9,60.9,0,12,
910501,2026-04-20T17:00:00Z,24.622,24.622,0,12,
910502,2026-04-20T17:00:00Z,50.635,50.635,0,12,
910101,2026-04-20T18:00:00Z,2601.027,2601.027,0,12,
910102,2026-04-20T18:00:00Z,2340,2340,0,12,
910103,2026-04-20T18:00:00Z,0,0,-7.99,12,
910104,2026-04-20T18:00:00Z,520,520,0,12,
910105,2026-04-20T18:00:00Z,260,260,0,12,
910106,2026-04-20T18:00:00Z,52.814,52,1.57,12,
910201,2026-04-20T18:00:00Z,1041.027,1041.027,0,12,
910202,2026-04-20T18:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T18:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T18:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T18:00:00Z,837.152,837.152,0,12,
910301,2026-04-20T18:00:00Z,373.467,363.467,2.75,12,
910302,2026-04-20T18:00:00Z,51,52,-1.92,12,
910303,2026-04-20T18:00:00Z,308.978,308.978,0,12,
910304,2026-04-20T18:00:00Z,344.532,330,4.4,12,
910401,2026-04-20T18:00:00Z,610,610,0,12,
910402,2026-04-20T18:00:00Z,59.6,59.6,0,12,
910501,2026-04-20T18:00:00Z,23.122,23.122,0,12,
910502,2026-04-20T18:00:00Z,54,54,0,12,
910101,2026-04-20T19:00:00Z,2180.463,2180.463,0,12,
910102,2026-04-20T19:00:00Z,1940,1940,0,12,
910103,2026-04-20T19:00:00Z,0,0,,12,
910104,2026-04-20T19:00:00Z,520,520,0,12,
910105,2026-04-20T19:00:00Z,260,260,0,12,
910106,2026-04-20T19:00:00Z,50.319,50,0.64,12,
910201,2026-04-20T19:00:00Z,1020.463,1020.463,0,12,
910202,2026-04-20T19:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T19:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T19:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T19:00:00Z,825.097,825.097,0,12,
910301,2026-04-20T19:00:00Z,374.089,364.089,2.75,12,
910302,2026-04-20T19:00:00Z,51,52,-1.92,12,
910303,2026-04-20T19:00:00Z,259.393,259.393,0,12,
910304,2026-04-20T19:00:00Z,343.715,330,4.16,12,
910401,2026-04-20T19:00:00Z,610,610,0,12,
910402,2026-04-20T19:00:00Z,58.3,58.3,0,12,
910501,2026-04-20T19:00:00Z,23.174,23.174,0,12,
910502,2026-04-20T19:00:00Z,55.294,55.294,0,12,
910101,2026-04-20T20:00:00Z,2440.884,2440.884,0,12,
910102,2026-04-20T20:00:00Z,1940,1940,0,12,
910103,2026-04-20T20:00:00Z,0,0,,12,
910104,2026-04-20T20:00:00Z,520,520,0,12,
910105,2026-04-20T20:00:00Z,0,0,,12,
910106,2026-04-20T20:00:00Z,47.82,48,-0.38,12,
910201,2026-04-20T20:00:00Z,1020.884,1020.884,0,12,
910202,2026-04-20T20:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T20:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T20:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T20:00:00Z,825.529,825.529,0,12,
910301,2026-04-20T20:00:00Z,374.692,364.692,2.74,12,
910302,2026-04-20T20:00:00Z,51,52,-1.92,12,
910303,2026-04-20T20:00:00Z,259.794,259.794,0,12,
910304,2026-04-20T20:00:00Z,342.517,330,3.79,12,
910401,2026-04-20T20:00:00Z,610,610,0,12,
910402,2026-04-20T20:00:00Z,57,57,0,12,
910501,2026-04-20T20:00:00Z,23.224,23.224,0,12,
910502,2026-04-20T20:00:00Z,56.5,56.5,0,12,
910101,2026-04-20T21:00:00Z,2422.391,2422.391,0,12,
910102,2026-04-20T21:00:00Z,1940,1940,0,12,
910103,2026-04-20T21:00:00Z,0,0,,12,
910104,2026-04-20T21:00:00Z,520,520,0,12,
910105,2026-04-20T21:00:00Z,0,0,,12,
910106,2026-04-20T21:00:00Z,45.323,46,-1.47,12,
910201,2026-04-20T21:00:00Z,1002.391,1002.391,0,12,
910202,2026-04-20T21:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T21:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T21:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T21:00:00Z,801.196,801.196,0,12,
910301,2026-04-20T21:00:00Z,330.274,320.274,3.12,12,
910302,2026-04-20T21:00:00Z,51,52,-1.92,12,
910303,2026-04-20T21:00:00Z,260.182,260.182,0,12,
910304,2026-04-20T21:00:00Z,340.972,330,3.32,12,
910401,2026-04-20T21:00:00Z,510,510,0,12,
910402,2026-04-20T21:00:00Z,55.7,55.7,0,12,
910501,2026-04-20T21:00:00Z,23.273,23.273,0,12,
910502,2026-04-20T21:00:00Z,57.536,57.536,0,12,
910101,2026-04-20T22:00:00Z,2422.784,2422.784,0,12,
910102,2026-04-20T22:00:00Z,1940,1940,0,12,
910103,2026-04-20T22:00:00Z,0,0,,12,
910104,2026-04-20T22:00:00Z,520,520,0,12,
910105,2026-04-20T22:00:00Z,0,0,,12,
910106,2026-04-20T22:00:00Z,42.837,44,-2.64,12,
910201,2026-04-20T22:00:00Z,1002.784,1002.784,0,12,
910202,2026-04-20T22:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T22:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T22:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T22:00:00Z,801.598,801.598,0,12,
910301,2026-04-20T22:00:00Z,330.834,320.834,3.12,12,
910302,2026-04-20T22:00:00Z,51,52,-1.92,12,
910303,2026-04-20T22:00:00Z,260.556,260.556,0,12,
910304,2026-04-20T22:00:00Z,339.123,330,2.76,12,
910401,2026-04-20T22:00:00Z,510,510,0,12,
910402,2026-04-20T22:00:00Z,54.4,54.4,0,12,
910501,2026-04-20T22:00:00Z,23.319,23.319,0,12,
910502,2026-04-20T22:00:00Z,58.33,58.33,0,12,
910101,2026-04-20T23:00:00Z,2423.161,2423.161,0,12,
910102,2026-04-20T23:00:00Z,1940,1940,0,12,
910103,2026-04-20T23:00:00Z,0,0,,12,
910104,2026-04-20T23:00:00Z,520,520,0,12,
910105,2026-04-20T23:00:00Z,0,0,,12,
910106,2026-04-20T23:00:00Z,40.369,42,-3.88,12,
910201,2026-04-20T23:00:00Z,1003.161,1003.161,0,12,
910202,2026-04-20T23:00:00Z,7.1,7,1.43,12,
910203,2026-04-20T23:00:00Z,12.4,12.6,-1.59,12,
910204,2026-04-20T23:00:00Z,4.6,4.6,0,12,
910205,2026-04-20T23:00:00Z,801.983,801.983,0,12,
910301,2026-04-20T23:00:00Z,331.372,321.372,3.11,12,
910302,2026-04-20T23:00:00Z,51,52,-1.92,12,
910303,2026-04-20T23:00:00Z,260.915,260.915,0,12,
910304,2026-04-20T23:00:00Z,337.021,330,2.13,12,
910401,2026-04-20T23:00:00Z,510,510,0,12,
910402,2026-04-20T23:00:00Z,53.1,53.1,0,12,
910501,2026-04-20T23:00:00Z,23.364,23.364,0,12,
