sensor_id,timestamp,value,expected_value,deviation_pct,sample_count,scenario_event
900112,2026-06-08T06:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T07:00:00Z,183.45,181.35,1.16,12,
900102,2026-06-08T07:00:00Z,90.616,91.37,-0.83,12,
900103,2026-06-08T07:00:00Z,77.296,75.979,1.73,12,
900104,2026-06-08T07:00:00Z,48.553,47.881,1.4,12,
900105,2026-06-08T07:00:00Z,34.416,34.99,-1.64,12,
900106,2026-06-08T07:00:00Z,69.751,69.979,-0.33,12,
900107,2026-06-08T07:00:00Z,12.819,12.83,-0.09,12,
900108,2026-06-08T07:00:00Z,12.492,12.354,1.12,12,
900109,2026-06-08T07:00:00Z,25.01,25.31,-1.18,12,
900110,2026-06-08T07:00:00Z,22.93,22.93,0.0,12,
900111,2026-06-08T07:00:00Z,181.35,181.35,0.0,12,
900112,2026-06-08T07:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T08:00:00Z,188.086,185.761,1.25,12,
900102,2026-06-08T08:00:00Z,92.586,93.762,-1.25,12,
900103,2026-06-08T08:00:00Z,78.701,77.999,0.9,12,
900104,2026-06-08T08:00:00Z,48.629,49.262,-1.29,12,
900105,2026-06-08T08:00:00Z,35.546,35.999,-1.26,12,
900106,2026-06-08T08:00:00Z,72.064,71.999,0.09,12,
900107,2026-06-08T08:00:00Z,13.011,12.83,1.42,12,
900108,2026-06-08T08:00:00Z,12.477,12.354,1.0,12,
900109,2026-06-08T08:00:00Z,25.729,25.501,0.9,12,
900110,2026-06-08T08:00:00Z,24.14,24.14,0.0,12,
900111,2026-06-08T08:00:00Z,185.761,185.761,0.0,12,
900112,2026-06-08T08:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T09:00:00Z,186.66,187.401,-0.4,12,
900102,2026-06-08T09:00:00Z,95.481,94.651,0.88,12,
900103,2026-06-08T09:00:00Z,78.35,78.75,-0.51,12,
900104,2026-06-08T09:00:00Z,50.401,49.776,1.25,12,
900105,2026-06-08T09:00:00Z,36.636,36.375,0.72,12,
900106,2026-06-08T09:00:00Z,72.587,72.75,-0.22,12,
900107,2026-06-08T09:00:00Z,12.791,12.83,-0.3,12,
900108,2026-06-08T09:00:00Z,12.524,12.354,1.38,12,
900109,2026-06-08T09:00:00Z,25.977,25.572,1.58,12,
900110,2026-06-08T09:00:00Z,24.59,24.59,0.0,12,
900111,2026-06-08T09:00:00Z,187.401,187.401,0.0,12,
900112,2026-06-08T09:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T10:00:00Z,195.201,191.958,1.69,12,
900102,2026-06-08T10:00:00Z,98.065,97.122,0.97,12,
900103,2026-06-08T10:00:00Z,81.073,80.836,0.29,12,
900104,2026-06-08T10:00:00Z,51.696,51.204,0.96,12,
900105,2026-06-08T10:00:00Z,37.141,37.418,-0.74,12,
900106,2026-06-08T10:00:00Z,74.117,74.836,-0.96,12,
900107,2026-06-08T10:00:00Z,12.788,12.83,-0.32,12,
900108,2026-06-08T10:00:00Z,12.335,12.354,-0.15,12,
900109,2026-06-08T10:00:00Z,26.1,25.77,1.28,12,
900110,2026-06-08T10:00:00Z,25.84,25.84,0.0,12,
900111,2026-06-08T10:00:00Z,191.958,191.958,0.0,12,
900112,2026-06-08T10:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T11:00:00Z,197.499,194.473,1.56,12,
900102,2026-06-08T11:00:00Z,98.952,98.485,0.47,12,
900103,2026-06-08T11:00:00Z,83.337,81.988,1.65,12,
900104,2026-06-08T11:00:00Z,52.195,51.992,0.39,12,
900105,2026-06-08T11:00:00Z,38.145,37.994,0.4,12,
900106,2026-06-08T11:00:00Z,75.841,75.988,-0.19,12,
900107,2026-06-08T11:00:00Z,12.694,12.83,-1.06,12,
900108,2026-06-08T11:00:00Z,12.166,12.354,-1.52,12,
900109,2026-06-08T11:00:00Z,25.73,25.879,-0.58,12,
900110,2026-06-08T11:00:00Z,26.53,26.53,0.0,12,
900111,2026-06-08T11:00:00Z,194.473,194.473,0.0,12,
900112,2026-06-08T11:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T12:00:00Z,194.567,194.437,0.07,12,
900102,2026-06-08T12:00:00Z,97.264,98.466,-1.22,12,
900103,2026-06-08T12:00:00Z,82.391,81.971,0.51,12,
900104,2026-06-08T12:00:00Z,52.044,51.98,0.12,12,
900105,2026-06-08T12:00:00Z,37.488,37.986,-1.31,12,
900106,2026-06-08T12:00:00Z,75.202,75.971,-1.01,12,
900107,2026-06-08T12:00:00Z,12.736,12.83,-0.73,12,
900108,2026-06-08T12:00:00Z,12.334,12.354,-0.17,12,
900109,2026-06-08T12:00:00Z,26.309,25.877,1.67,12,
900110,2026-06-08T12:00:00Z,26.52,26.52,0.0,12,
900111,2026-06-08T12:00:00Z,194.437,194.437,0.0,12,
900112,2026-06-08T12:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T13:00:00Z,193.586,195.822,-1.14,12,
900102,2026-06-08T13:00:00Z,99.15,99.217,-0.07,12,
900103,2026-06-08T13:00:00Z,84.073,82.605,1.78,12,
900104,2026-06-08T13:00:00Z,51.671,52.414,-1.42,12,
900105,2026-06-08T13:00:00Z,38.382,38.303,0.21,12,
900106,2026-06-08T13:00:00Z,77.77,76.605,1.52,12,
900107,2026-06-08T13:00:00Z,12.838,12.83,0.07,12,
900108,2026-06-08T13:00:00Z,12.246,12.354,-0.88,12,
900109,2026-06-08T13:00:00Z,25.792,25.937,-0.56,12,
900110,2026-06-08T13:00:00Z,26.9,26.9,0.0,12,
900111,2026-06-08T13:00:00Z,195.822,195.822,0.0,12,
900112,2026-06-08T13:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T14:00:00Z,193.524,195.056,-0.79,12,
900102,2026-06-08T14:00:00Z,99.169,98.802,0.37,12,
900103,2026-06-08T14:00:00Z,81.322,82.255,-1.13,12,
900104,2026-06-08T14:00:00Z,52.863,52.174,1.32,12,
900105,2026-06-08T14:00:00Z,37.456,38.127,-1.76,12,
900106,2026-06-08T14:00:00Z,76.958,76.255,0.92,12,
900107,2026-06-08T14:00:00Z,12.878,12.83,0.38,12,
900108,2026-06-08T14:00:00Z,12.352,12.354,-0.02,12,
900109,2026-06-08T14:00:00Z,26.258,25.904,1.37,12,
900110,2026-06-08T14:00:00Z,26.69,26.69,0.0,12,
900111,2026-06-08T14:00:00Z,195.056,195.056,0.0,12,
900112,2026-06-08T14:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T15:00:00Z,194.366,194.072,0.15,12,
900102,2026-06-08T15:00:00Z,97.689,98.268,-0.59,12,
900103,2026-06-08T15:00:00Z,81.313,81.804,-0.6,12,
900104,2026-06-08T15:00:00Z,52.191,51.866,0.63,12,
900105,2026-06-08T15:00:00Z,38.454,37.902,1.46,12,
900106,2026-06-08T15:00:00Z,75.484,75.804,-0.42,12,
900107,2026-06-08T15:00:00Z,12.717,12.83,-0.88,12,
900108,2026-06-08T15:00:00Z,12.52,12.354,1.34,12,
900109,2026-06-08T15:00:00Z,26.14,25.861,1.08,12,
900110,2026-06-08T15:00:00Z,26.42,26.42,0.0,12,
900111,2026-06-08T15:00:00Z,194.072,194.072,0.0,12,
900112,2026-06-08T15:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T16:00:00Z,191.32,191.192,0.07,12,
900102,2026-06-08T16:00:00Z,96.146,96.707,-0.58,12,
900103,2026-06-08T16:00:00Z,81.173,80.486,0.85,12,
900104,2026-06-08T16:00:00Z,51.48,50.964,1.01,12,
900105,2026-06-08T16:00:00Z,37.859,37.243,1.65,12,
900106,2026-06-08T16:00:00Z,74.471,74.486,-0.02,12,
900107,2026-06-08T16:00:00Z,12.701,12.83,-1.0,12,
900108,2026-06-08T16:00:00Z,12.433,12.354,0.64,12,
900109,2026-06-08T16:00:00Z,25.669,25.737,-0.26,12,
900110,2026-06-08T16:00:00Z,25.63,25.63,0.0,12,
900111,2026-06-08T16:00:00Z,191.192,191.192,0.0,12,
900112,2026-06-08T16:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T17:00:00Z,156.137,156.846,-0.45,12,
900102,2026-06-08T17:00:00Z,77.737,78.085,-0.45,12,
900103,2026-06-08T17:00:00Z,64.165,64.761,-0.92,12,
900104,2026-06-08T17:00:00Z,40.494,40.205,0.72,12,
900105,2026-06-08T17:00:00Z,29.696,29.38,1.07,12,
900106,2026-06-08T17:00:00Z,59.593,58.761,1.42,12,
900107,2026-06-08T17:00:00Z,12.6,12.584,0.13,12,
900108,2026-06-08T17:00:00Z,12.136,12.143,-0.06,12,
900109,2026-06-08T17:00:00Z,24.342,24.247,0.39,12,
900110,2026-06-08T17:00:00Z,25.01,25.01,0.0,12,
900111,2026-06-08T17:00:00Z,156.846,156.846,0.0,12,
900112,2026-06-08T17:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T18:00:00Z,137.095,138.749,-1.19,12,
900102,2026-06-08T18:00:00Z,67.965,68.273,-0.45,12,
900103,2026-06-08T18:00:00Z,56.664,56.475,0.33,12,
900104,2026-06-08T18:00:00Z,34.21,34.536,-0.94,12,
900105,2026-06-08T18:00:00Z,24.827,25.238,-1.63,12,
900106,2026-06-08T18:00:00Z,51.159,50.475,1.35,12,
900107,2026-06-08T18:00:00Z,12.594,12.474,0.96,12,
900108,2026-06-08T18:00:00Z,11.915,12.05,-1.12,12,
900109,2026-06-08T18:00:00Z,23.189,23.462,-1.16,12,
900110,2026-06-08T18:00:00Z,23.53,23.53,0.0,12,
900111,2026-06-08T18:00:00Z,138.749,138.749,0.0,12,
900112,2026-06-08T18:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T19:00:00Z,122.546,123.72,-0.95,12,
900102,2026-06-08T19:00:00Z,60.472,60.125,0.58,12,
900103,2026-06-08T19:00:00Z,49.777,49.595,0.37,12,
900104,2026-06-08T19:00:00Z,29.911,29.828,0.28,12,
900105,2026-06-08T19:00:00Z,21.633,21.797,-0.75,12,
900106,2026-06-08T19:00:00Z,43.269,43.595,-0.75,12,
900107,2026-06-08T19:00:00Z,12.455,12.365,0.72,12,
900108,2026-06-08T19:00:00Z,12.152,11.956,1.64,12,
900109,2026-06-08T19:00:00Z,22.533,22.81,-1.21,12,
900110,2026-06-08T19:00:00Z,22.98,22.98,0.0,12,
900111,2026-06-08T19:00:00Z,123.72,123.72,0.0,12,
900112,2026-06-08T19:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T20:00:00Z,106.346,107.123,-0.73,12,
900102,2026-06-08T20:00:00Z,51.978,51.127,1.66,12,
900103,2026-06-08T20:00:00Z,41.56,41.996,-1.04,12,
900104,2026-06-08T20:00:00Z,24.3,24.629,-1.34,12,
900105,2026-06-08T20:00:00Z,17.891,17.998,-0.59,12,
900106,2026-06-08T20:00:00Z,35.767,35.996,-0.64,12,
900107,2026-06-08T20:00:00Z,12.088,12.256,-1.37,12,
900108,2026-06-08T20:00:00Z,11.961,11.862,0.83,12,
900109,2026-06-08T20:00:00Z,21.751,22.09,-1.53,12,
900110,2026-06-08T20:00:00Z,21.44,21.44,0.0,12,
900111,2026-06-08T20:00:00Z,107.123,107.123,0.0,12,
900112,2026-06-08T20:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T21:00:00Z,80.867,80.345,0.65,12,
900102,2026-06-08T21:00:00Z,36.662,36.609,0.15,12,
900103,2026-06-08T21:00:00Z,29.695,29.736,-0.14,12,
900104,2026-06-08T21:00:00Z,16.476,16.241,1.45,12,
900105,2026-06-08T21:00:00Z,12.037,11.868,1.42,12,
900106,2026-06-08T21:00:00Z,23.968,23.736,0.97,12,
900107,2026-06-08T21:00:00Z,11.833,12.037,-1.7,12,
900108,2026-06-08T21:00:00Z,11.656,11.675,-0.16,12,
900109,2026-06-08T21:00:00Z,20.729,20.929,-0.95,12,
900110,2026-06-08T21:00:00Z,20.53,20.53,0.0,12,
900111,2026-06-08T21:00:00Z,80.345,80.345,0.0,12,
900112,2026-06-08T21:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T22:00:00Z,80.488,80.345,0.18,12,
900102,2026-06-08T22:00:00Z,36.793,36.609,0.5,12,
900103,2026-06-08T22:00:00Z,30.035,29.736,1.0,12,
900104,2026-06-08T22:00:00Z,16.308,16.241,0.42,12,
900105,2026-06-08T22:00:00Z,11.975,11.868,0.9,12,
900106,2026-06-08T22:00:00Z,24.141,23.736,1.71,12,
900107,2026-06-08T22:00:00Z,11.921,12.037,-0.97,12,
900108,2026-06-08T22:00:00Z,11.716,11.675,0.35,12,
900109,2026-06-08T22:00:00Z,21.037,20.929,0.52,12,
900110,2026-06-08T22:00:00Z,19.73,19.73,0.0,12,
900111,2026-06-08T22:00:00Z,80.345,80.345,0.0,12,
900112,2026-06-08T22:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-08T23:00:00Z,79.811,80.345,-0.67,12,
900102,2026-06-08T23:00:00Z,37.009,36.609,1.09,12,
900103,2026-06-08T23:00:00Z,30.024,29.736,0.97,12,
900104,2026-06-08T23:00:00Z,16.039,16.241,-1.24,12,
900105,2026-06-08T23:00:00Z,11.703,11.868,-1.39,12,
900106,2026-06-08T23:00:00Z,23.878,23.736,0.6,12,
900107,2026-06-08T23:00:00Z,12.208,12.037,1.42,12,
900108,2026-06-08T23:00:00Z,11.658,11.675,-0.15,12,
900109,2026-06-08T23:00:00Z,21.007,20.929,0.37,12,
900110,2026-06-08T23:00:00Z,19.14,19.14,0.0,12,
900111,2026-06-08T23:00:00Z,80.345,80.345,0.0,12,
900112,2026-06-08T23:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T00:00:00Z,68.836,67.862,1.44,12,
900102,2026-06-09T00:00:00Z,30.089,29.841,0.83,12,
900103,2026-06-09T00:00:00Z,24.253,24.021,0.96,12,
900104,2026-06-09T00:00:00Z,12.427,12.33,0.78,12,
900105,2026-06-09T00:00:00Z,8.866,9.011,-1.6,12,
900106,2026-06-09T00:00:00Z,18.276,18.021,1.41,12,
900107,2026-06-09T00:00:00Z,12.098,11.932,1.39,12,
900108,2026-06-09T00:00:00Z,11.592,11.585,0.07,12,
900109,2026-06-09T00:00:00Z,20.63,20.387,1.19,12,
900110,2026-06-09T00:00:00Z,18.72,18.72,0.0,12,
900111,2026-06-09T00:00:00Z,67.862,67.862,0.0,12,
900112,2026-06-09T00:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T01:00:00Z,67.735,67.862,-0.19,12,
900102,2026-06-09T01:00:00Z,29.577,29.841,-0.88,12,
900103,2026-06-09T01:00:00Z,24.076,24.021,0.23,12,
900104,2026-06-09T01:00:00Z,12.134,12.33,-1.59,12,
900105,2026-06-09T01:00:00Z,8.897,9.011,-1.27,12,
900106,2026-06-09T01:00:00Z,17.99,18.021,-0.17,12,
900107,2026-06-09T01:00:00Z,11.815,11.932,-0.98,12,
900108,2026-06-09T01:00:00Z,11.509,11.585,-0.65,12,
900109,2026-06-09T01:00:00Z,20.381,20.387,-0.03,12,
900110,2026-06-09T01:00:00Z,18.44,18.44,0.0,12,
900111,2026-06-09T01:00:00Z,67.862,67.862,0.0,12,
900112,2026-06-09T01:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T02:00:00Z,68.024,67.862,0.24,12,
900102,2026-06-09T02:00:00Z,29.732,29.841,-0.37,12,
900103,2026-06-09T02:00:00Z,23.945,24.021,-0.32,12,
900104,2026-06-09T02:00:00Z,12.494,12.33,1.32,12,
900105,2026-06-09T02:00:00Z,9.081,9.011,0.78,12,
900106,2026-06-09T02:00:00Z,18.181,18.021,0.89,12,
900107,2026-06-09T02:00:00Z,12.049,11.932,0.98,12,
900108,2026-06-09T02:00:00Z,11.614,11.585,0.25,12,
900109,2026-06-09T02:00:00Z,20.323,20.387,-0.32,12,
900110,2026-06-09T02:00:00Z,18.69,18.69,0.0,12,
900111,2026-06-09T02:00:00Z,67.862,67.862,0.0,12,
900112,2026-06-09T02:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T03:00:00Z,66.964,67.862,-1.32,12,
900102,2026-06-09T03:00:00Z,29.956,29.841,0.38,12,
900103,2026-06-09T03:00:00Z,24.436,24.021,1.73,12,
900104,2026-06-09T03:00:00Z,12.131,12.33,-1.61,12,
900105,2026-06-09T03:00:00Z,9.071,9.011,0.67,12,
900106,2026-06-09T03:00:00Z,17.989,18.021,-0.18,12,
900107,2026-06-09T03:00:00Z,11.954,11.932,0.18,12,
900108,2026-06-09T03:00:00Z,11.62,11.585,0.3,12,
900109,2026-06-09T03:00:00Z,20.475,20.387,0.43,12,
900110,2026-06-09T03:00:00Z,19.04,19.04,0.0,12,
900111,2026-06-09T03:00:00Z,67.862,67.862,0.0,12,
900112,2026-06-09T03:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T04:00:00Z,97.043,97.383,-0.35,12,
900102,2026-06-09T04:00:00Z,46.464,45.846,1.35,12,
900103,2026-06-09T04:00:00Z,37.813,37.537,0.73,12,
900104,2026-06-09T04:00:00Z,21.52,21.578,-0.27,12,
900105,2026-06-09T04:00:00Z,16.004,15.768,1.49,12,
900106,2026-06-09T04:00:00Z,31.415,31.537,-0.39,12,
900107,2026-06-09T04:00:00Z,12.207,12.181,0.21,12,
900108,2026-06-09T04:00:00Z,11.754,11.798,-0.37,12,
900109,2026-06-09T04:00:00Z,21.598,21.668,-0.32,12,
900110,2026-06-09T04:00:00Z,19.5,19.5,0.0,12,
900111,2026-06-09T04:00:00Z,97.383,97.383,0.0,12,
900112,2026-06-09T04:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T05:00:00Z,121.977,120.344,1.36,12,
900102,2026-06-09T05:00:00Z,59.235,58.295,1.61,12,
900103,2026-06-09T05:00:00Z,47.721,48.049,-0.68,12,
900104,2026-06-09T05:00:00Z,28.427,28.771,-1.19,12,
900105,2026-06-09T05:00:00Z,20.775,21.025,-1.19,12,
900106,2026-06-09T05:00:00Z,41.861,42.049,-0.45,12,
900107,2026-06-09T05:00:00Z,12.311,12.375,-0.51,12,
900108,2026-06-09T05:00:00Z,12.151,11.964,1.56,12,
900109,2026-06-09T05:00:00Z,22.504,22.664,-0.7,12,
900110,2026-06-09T05:00:00Z,20.83,20.83,0.0,12,
900111,2026-06-09T05:00:00Z,120.344,120.344,0.0,12,
900112,2026-06-09T05:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T06:00:00Z,146.313,145.257,0.73,12,
900102,2026-06-09T06:00:00Z,72.625,71.802,1.15,12,
900103,2026-06-09T06:00:00Z,59.248,59.455,-0.35,12,
900104,2026-06-09T06:00:00Z,36.451,36.575,-0.34,12,
900105,2026-06-09T06:00:00Z,26.297,26.728,-1.61,12,
900106,2026-06-09T06:00:00Z,53.05,53.455,-0.76,12,
900107,2026-06-09T06:00:00Z,12.443,12.568,-0.99,12,
900108,2026-06-09T06:00:00Z,12.152,12.13,0.19,12,
900109,2026-06-09T06:00:00Z,23.886,23.744,0.6,12,
900110,2026-06-09T06:00:00Z,21.68,21.68,0.0,12,
900111,2026-06-09T06:00:00Z,145.257,145.257,0.0,12,
900112,2026-06-09T06:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T07:00:00Z,181.531,182.381,-0.47,12,
900102,2026-06-09T07:00:00Z,92.2,91.929,0.29,12,
900103,2026-06-09T07:00:00Z,77.106,76.451,0.86,12,
900104,2026-06-09T07:00:00Z,49.068,48.204,1.79,12,
900105,2026-06-09T07:00:00Z,35.506,35.226,0.8,12,
900106,2026-06-09T07:00:00Z,70.243,70.451,-0.3,12,
900107,2026-06-09T07:00:00Z,12.908,12.845,0.5,12,
900108,2026-06-09T07:00:00Z,12.555,12.367,1.52,12,
900109,2026-06-09T07:00:00Z,25.712,25.354,1.41,12,
900110,2026-06-09T07:00:00Z,22.7,22.7,0.0,12,
900111,2026-06-09T07:00:00Z,182.381,182.381,0.0,12,
900112,2026-06-09T07:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T08:00:00Z,187.166,187.621,-0.24,12,
900102,2026-06-09T08:00:00Z,96.074,94.77,1.38,12,
900103,2026-06-09T08:00:00Z,77.519,78.85,-1.69,12,
900104,2026-06-09T08:00:00Z,49.497,49.845,-0.7,12,
900105,2026-06-09T08:00:00Z,36.27,36.425,-0.42,12,
900106,2026-06-09T08:00:00Z,73.144,72.85,0.4,12,
900107,2026-06-09T08:00:00Z,12.893,12.845,0.38,12,
900108,2026-06-09T08:00:00Z,12.51,12.367,1.16,12,
900109,2026-06-09T08:00:00Z,25.699,25.582,0.46,12,
900110,2026-06-09T08:00:00Z,24.12,24.12,0.0,12,
900111,2026-06-09T08:00:00Z,187.621,187.621,0.0,12,
900112,2026-06-09T08:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T09:00:00Z,190.684,191.421,-0.39,12,
900102,2026-06-09T09:00:00Z,96.607,96.831,-0.23,12,
900103,2026-06-09T09:00:00Z,80.466,80.591,-0.15,12,
900104,2026-06-09T09:00:00Z,51.86,51.036,1.61,12,
900105,2026-06-09T09:00:00Z,37.788,37.295,1.32,12,
900106,2026-06-09T09:00:00Z,74.199,74.591,-0.53,12,
900107,2026-06-09T09:00:00Z,12.997,12.845,1.18,12,
900108,2026-06-09T09:00:00Z,12.462,12.367,0.77,12,
900109,2026-06-09T09:00:00Z,25.737,25.746,-0.04,12,
900110,2026-06-09T09:00:00Z,25.15,25.15,0.0,12,
900111,2026-06-09T09:00:00Z,191.421,191.421,0.0,12,
900112,2026-06-09T09:00:00Z,8.5,8.5,0.0,12,
900101,2026-06-09T10:00:00Z,190.834,192.602,-0.92,12,
900102,2026-06-09T10:00:00Z,97.121,97.471,-0.36,12,
900103,2026-06-09T10:00:00Z,81.259,81.131,0.16,12,
900104,2026-06-09T10:00:00Z,51.827,51.406,0.82,12,
900105,2026-06-09T10:00:00Z,37.437,37.566,-0.34,12,
900106,2026-06-09T10:00:00Z,75.462,75.131,0.44,12,
900107,2026-06-09T10:00:00Z,12.984,12.845,1.08,12,
900108,2026-06-09T10:00:00Z,12.567,12.367,1.62,12,
900109,2026-06-09T10:00:00Z,26.098,25.798,1.16,12,
