sensor_id,timestamp,value,expected_value,deviation_pct,sample_count,scenario_event
900101,2026-06-10 03:00:00,1038906.166,1038906.166,0.000,12,
900101,2026-06-10 04:00:00,1039098.293,1039098.293,0.000,12,
900101,2026-06-10 05:00:00,1039348.366,1039348.366,0.000,12,
900101,2026-06-10 06:00:00,1039659.810,1039659.810,0.000,12,
900101,2026-06-10 07:00:00,1040062.193,1040062.193,0.000,12,
900101,2026-06-10 08:00:00,1040469.065,1040469.065,0.000,12,
900101,2026-06-10 09:00:00,1040891.388,1040891.388,0.000,12,
900101,2026-06-10 10:00:00,1041306.990,1041306.990,0.000,12,
900101,2026-06-10 11:00:00,1041723.684,1041723.684,0.000,12,
900101,2026-06-10 12:00:00,1042133.154,1042133.154,0.000,12,
900101,2026-06-10 13:00:00,1042541.512,1042541.512,0.000,12,
900101,2026-06-10 14:00:00,1042952.697,1042952.697,0.000,12,
900101,2026-06-10 15:00:00,1043379.515,1043379.515,0.000,12,
900101,2026-06-10 16:00:00,1043792.851,1043792.851,0.000,12,
900101,2026-06-10 17:00:00,1044123.444,1044123.444,0.000,12,
900101,2026-06-10 18:00:00,1044425.022,1044425.022,0.000,12,
900101,2026-06-10 19:00:00,1044695.637,1044695.637,0.000,12,
900101,2026-06-10 20:00:00,1044915.166,1044915.166,0.000,12,
900101,2026-06-10 21:00:00,1045061.258,1045061.258,0.000,12,
900101,2026-06-10 22:00:00,1045210.398,1045210.398,0.000,12,
900101,2026-06-10 23:00:00,1045362.086,1045362.086,0.000,12,
900101,2026-06-11 00:00:00,1045470.270,1045470.270,0.000,12,
900101,2026-06-11 01:00:00,1045586.122,1045586.122,0.000,12,
900101,2026-06-11 02:00:00,1045697.383,1045697.383,0.000,12,
900101,2026-06-11 03:00:00,1045803.586,1045803.586,0.000,12,
900101,2026-06-11 04:00:00,1045999.225,1045999.225,0.000,12,
900101,2026-06-11 05:00:00,1046259.415,1046259.415,0.000,12,
900101,2026-06-11 06:00:00,1046585.426,1046585.426,0.000,12,
900101,2026-06-11 07:00:00,1047001.599,1047001.599,0.000,12,
900101,2026-06-11 08:00:00,1047407.114,1047407.114,0.000,12,
900101,2026-06-11 09:00:00,1047839.838,1047839.838,0.000,12,
900101,2026-06-11 10:00:00,1048248.463,1048248.463,0.000,12,
900101,2026-06-11 11:00:00,1048658.960,1048658.960,0.000,12,
900101,2026-06-11 12:00:00,1049067.042,1049067.042,0.000,12,
900101,2026-06-11 13:00:00,1049490.133,1049490.133,0.000,12,
900101,2026-06-11 14:00:00,1049903.625,1049903.625,0.000,12,
900101,2026-06-11 15:00:00,1050309.887,1050309.887,0.000,12,
900101,2026-06-11 16:00:00,1050720.089,1050720.089,0.000,12,
900101,2026-06-11 17:00:00,1051056.728,1051056.728,0.000,12,
900101,2026-06-11 18:00:00,1051350.873,1051350.873,0.000,12,
900101,2026-06-11 19:00:00,1051616.454,1051616.454,0.000,12,
900101,2026-06-11 20:00:00,1051836.919,1051836.919,0.000,12,
900101,2026-06-11 21:00:00,1051979.902,1051979.902,0.000,12,
900101,2026-06-11 22:00:00,1052132.364,1052132.364,0.000,12,
900101,2026-06-11 23:00:00,1052288.049,1052288.049,0.000,12,
900101,2026-06-12 00:00:00,1052406.133,1052406.133,0.000,12,
900101,2026-06-12 01:00:00,1052520.210,1052520.210,0.000,12,
900101,2026-06-12 02:00:00,1052633.354,1052633.354,0.000,12,
900101,2026-06-12 03:00:00,1052748.049,1052748.049,0.000,12,
900101,2026-06-12 04:00:00,1052952.625,1052952.625,0.000,12,
900101,2026-06-12 05:00:00,1053215.855,1053215.855,0.000,12,
900101,2026-06-12 06:00:00,1053542.467,1053542.467,0.000,12,
900101,2026-06-12 07:00:00,1053964.918,1053964.918,0.000,12,
900101,2026-06-12 08:00:00,1054392.213,1054392.213,0.000,12,
900101,2026-06-12 09:00:00,1054806.140,1054806.140,0.000,12,
900101,2026-06-12 10:00:00,1055224.461,1055224.461,0.000,12,
900101,2026-06-12 11:00:00,1055649.769,1055649.769,0.000,12,
900101,2026-06-12 12:00:00,1056070.177,1056070.177,0.000,12,
900101,2026-06-12 13:00:00,1056492.662,1056492.662,0.000,12,
900101,2026-06-12 14:00:00,1056924.940,1056924.940,0.000,12,
900101,2026-06-12 15:00:00,1057342.360,1057342.360,0.000,12,
900101,2026-06-12 16:00:00,1057743.300,1057743.300,0.000,12,
900101,2026-06-12 17:00:00,1058074.403,1058074.403,0.000,12,
900101,2026-06-12 18:00:00,1058375.545,1058375.545,0.000,12,
900101,2026-06-12 19:00:00,1058645.495,1058645.495,0.000,12,
900101,2026-06-12 20:00:00,1058876.136,1058876.136,0.000,12,
900101,2026-06-12 21:00:00,1059027.900,1059027.900,0.000,12,
900101,2026-06-12 22:00:00,1059174.935,1059174.935,0.000,12,
900101,2026-06-12 23:00:00,1059330.459,1059330.459,0.000,12,
900101,2026-06-13 00:00:00,1059417.520,1059417.520,0.000,12,
900101,2026-06-13 01:00:00,1059504.474,1059504.474,0.000,12,
900101,2026-06-13 02:00:00,1059590.646,1059590.646,0.000,12,
900101,2026-06-13 03:00:00,1059674.220,1059674.220,0.000,12,
900101,2026-06-13 04:00:00,1059827.021,1059827.021,0.000,12,
900101,2026-06-13 05:00:00,1060026.314,1060026.314,0.000,12,
900101,2026-06-13 06:00:00,1060274.340,1060274.340,0.000,12,
900101,2026-06-13 07:00:00,1060594.665,1060594.665,0.000,12,
900101,2026-06-13 08:00:00,1060918.028,1060918.028,0.000,12,
900101,2026-06-13 09:00:00,1061246.053,1061246.053,0.000,12,
900101,2026-06-13 10:00:00,1061579.346,1061579.346,0.000,12,
900101,2026-06-13 11:00:00,1061899.372,1061899.372,0.000,12,
900101,2026-06-13 12:00:00,1062206.328,1062206.328,0.000,12,
900101,2026-06-13 13:00:00,1062520.796,1062520.796,0.000,12,
900101,2026-06-13 14:00:00,1062844.011,1062844.011,0.000,12,
900101,2026-06-13 15:00:00,1063156.266,1063156.266,0.000,12,
900101,2026-06-13 16:00:00,1063473.802,1063473.802,0.000,12,
900101,2026-06-13 17:00:00,1063720.438,1063720.438,0.000,12,
900101,2026-06-13 18:00:00,1063951.767,1063951.767,0.000,12,
900101,2026-06-13 19:00:00,1064150.227,1064150.227,0.000,12,
900101,2026-06-13 20:00:00,1064320.387,1064320.387,0.000,12,
900101,2026-06-13 21:00:00,1064436.835,1064436.835,0.000,12,
900101,2026-06-13 22:00:00,1064548.200,1064548.200,0.000,12,
900101,2026-06-13 23:00:00,1064666.242,1064666.242,0.000,12,
900101,2026-06-14 00:00:00,1064752.785,1064752.785,0.000,12,
900101,2026-06-14 01:00:00,1064839.673,1064839.673,0.000,12,
900101,2026-06-14 02:00:00,1064927.286,1064927.286,0.000,12,
900101,2026-06-14 03:00:00,1065011.447,1065011.447,0.000,12,
900101,2026-06-14 04:00:00,1065164.365,1065164.365,0.000,12,
900101,2026-06-14 05:00:00,1065363.464,1065363.464,0.000,12,
900101,2026-06-14 06:00:00,1065616.035,1065616.035,0.000,12,
900101,2026-06-14 07:00:00,1065932.958,1065932.958,0.000,12,
900101,2026-06-14 08:00:00,1066252.010,1066252.010,0.000,12,
900101,2026-06-14 09:00:00,1066576.859,1066576.859,0.000,12,
900101,2026-06-14 10:00:00,1066903.188,1066903.188,0.000,12,
900101,2026-06-14 11:00:00,1067225.322,1067225.322,0.000,12,
900101,2026-06-14 12:00:00,1067540.080,1067540.080,0.000,12,
900101,2026-06-14 13:00:00,1067859.637,1067859.637,0.000,12,
900101,2026-06-14 14:00:00,1068186.057,1068186.057,0.000,12,
900101,2026-06-14 15:00:00,1068505.126,1068505.126,0.000,12,
900101,2026-06-14 16:00:00,1068833.168,1068833.168,0.000,12,
900101,2026-06-14 17:00:00,1069081.065,1069081.065,0.000,12,
900101,2026-06-14 18:00:00,1069313.962,1069313.962,0.000,12,
900101,2026-06-14 19:00:00,1069517.338,1069517.338,0.000,12,
900101,2026-06-14 20:00:00,1069685.535,1069685.535,0.000,12,
900101,2026-06-14 21:00:00,1069800.650,1069800.650,0.000,12,
900101,2026-06-14 22:00:00,1069913.630,1069913.630,0.000,12,
900101,2026-06-14 23:00:00,1070032.021,1070032.021,0.000,12,
900101,2026-06-15 00:00:00,1070135.725,1070135.725,0.000,12,
900101,2026-06-15 01:00:00,1070241.939,1070241.939,0.000,12,
900101,2026-06-15 02:00:00,1070347.332,1070347.332,0.000,12,
900101,2026-06-15 03:00:00,1070453.789,1070453.789,0.000,12,
900101,2026-06-15 04:00:00,1070636.929,1070636.929,0.000,12,
900101,2026-06-15 05:00:00,1070882.949,1070882.949,0.000,12,
900101,2026-06-15 06:00:00,1071183.514,1071183.514,0.000,12,
900101,2026-06-15 07:00:00,1071594.488,1071594.488,0.000,12,
900101,2026-06-15 08:00:00,1071984.137,1071984.137,0.000,12,
900101,2026-06-15 09:00:00,1072380.291,1072380.291,0.000,12,
900101,2026-06-15 10:00:00,1072787.332,1072787.332,0.000,12,
900101,2026-06-15 11:00:00,1073178.903,1073178.903,0.000,12,
900101,2026-06-15 12:00:00,1073569.907,1073569.907,0.000,12,
900101,2026-06-15 13:00:00,1073971.838,1073971.838,0.000,12,
900101,2026-06-15 14:00:00,1074389.593,1074389.593,0.000,12,
900101,2026-06-15 15:00:00,1074792.457,1074792.457,0.000,12,
900101,2026-06-15 16:00:00,1075209.437,1075209.437,0.000,12,
900101,2026-06-15 17:00:00,1075532.683,1075532.683,0.000,12,
900101,2026-06-15 18:00:00,1075817.356,1075817.356,0.000,12,
900101,2026-06-15 19:00:00,1076071.146,1076071.146,0.000,12,
900101,2026-06-15 20:00:00,1076288.044,1076288.044,0.000,12,
900101,2026-06-15 21:00:00,1076431.794,1076431.794,0.000,12,
900101,2026-06-15 22:00:00,1076576.388,1076576.388,0.000,12,
900101,2026-06-15 23:00:00,1076714.150,1076714.150,0.000,12,
900101,2026-06-16 00:00:00,1076822.120,1076822.120,0.000,12,
900101,2026-06-16 01:00:00,1076929.225,1076929.225,0.000,12,
900101,2026-06-16 02:00:00,1077038.133,1077038.133,0.000,12,
900101,2026-06-16 03:00:00,1077146.840,1077146.840,0.000,12,
900101,2026-06-16 04:00:00,1077340.625,1077340.625,0.000,12,
900101,2026-06-16 05:00:00,1077589.852,1077589.852,0.000,12,
900101,2026-06-16 06:00:00,1077898.555,1077898.555,0.000,12,
900101,2026-06-16 07:00:00,1078312.502,1078312.502,0.000,12,
900101,2026-06-16 08:00:00,1078714.213,1078714.213,0.000,12,
900101,2026-06-16 09:00:00,1079114.603,1079114.603,0.000,12,
900101,2026-06-16 10:00:00,1079510.395,1079510.395,0.000,12,
900101,2026-06-16 11:00:00,1079923.363,1079923.363,0.000,12,
900101,2026-06-16 12:00:00,1080331.279,1080331.279,0.000,12,
900101,2026-06-16 13:00:00,1080727.091,1080727.091,0.000,12,
900101,2026-06-16 14:00:00,1081127.067,1081127.067,0.000,12,
900101,2026-06-16 15:00:00,1081536.007,1081536.007,0.000,12,
900101,2026-06-16 16:00:00,1081954.311,1081954.311,0.000,12,
900101,2026-06-16 17:00:00,1082273.898,1082273.898,0.000,12,
900101,2026-06-16 18:00:00,1082566.354,1082566.354,0.000,12,
900101,2026-06-16 19:00:00,1082808.879,1082808.879,0.000,12,
900101,2026-06-16 20:00:00,1083017.864,1083017.864,0.000,12,
900101,2026-06-16 21:00:00,1083163.940,1083163.940,0.000,12,
900101,2026-06-16 22:00:00,1083305.456,1083305.456,0.000,12,
900101,2026-06-16 23:00:00,1083451.159,1083451.159,0.000,12,
900101,2026-06-17 00:00:00,1083559.941,1083559.941,0.000,12,
900101,2026-06-17 01:00:00,1083667.643,1083667.643,0.000,12,
900101,2026-06-17 02:00:00,1083779.924,1083779.924,0.000,12,
900101,2026-06-17 03:00:00,1083889.160,1083889.160,0.000,12,
900101,2026-06-17 04:00:00,1084083.002,1084083.002,0.000,12,
900101,2026-06-17 05:00:00,1084338.681,1084338.681,0.000,12,
900101,2026-06-17 06:00:00,1084657.245,1084657.245,0.000,12,
900101,2026-06-17 07:00:00,1085068.445,1085068.445,0.000,12,
900101,2026-06-17 08:00:00,1085479.908,1085479.908,0.000,12,
900101,2026-06-17 09:00:00,1085900.854,1085900.854,0.000,12,
900101,2026-06-17 10:00:00,1086318.741,1086318.741,0.000,12,
900101,2026-06-17 11:00:00,1086731.491,1086731.491,0.000,12,
900101,2026-06-17 12:00:00,1087154.352,1087154.352,0.000,12,
900101,2026-06-17 13:00:00,1087564.345,1087564.345,0.000,12,
900101,2026-06-17 14:00:00,1087977.963,1087977.963,0.000,12,
900101,2026-06-17 15:00:00,1088393.147,1088393.147,0.000,12,
900101,2026-06-17 16:00:00,1088811.387,1088811.387,0.000,12,
900101,2026-06-17 17:00:00,1089137.677,1089137.677,0.000,12,
900101,2026-06-17 18:00:00,1089433.481,1089433.481,0.000,12,
900101,2026-06-17 19:00:00,1089682.017,1089682.017,0.000,12,
900101,2026-06-17 20:00:00,1089901.278,1089901.278,0.000,12,
900101,2026-06-17 21:00:00,1090044.498,1090044.498,0.000,12,
900101,2026-06-17 22:00:00,1090188.589,1090188.589,0.000,12,
900101,2026-06-17 23:00:00,1090338.976,1090338.976,0.000,12,
900101,2026-06-18 00:00:00,1090454.043,1090454.043,0.000,12,
900101,2026-06-18 01:00:00,1090564.533,1090564.533,0.000,12,
900101,2026-06-18 02:00:00,1090674.745,1090674.745,0.000,12,
900101,2026-06-18 03:00:00,1090787.326,1090787.326,0.000,12,
900101,2026-06-18 04:00:00,1090990.542,1090990.542,0.000,12,
900101,2026-06-18 05:00:00,1091252.164,1091252.164,0.000,12,
900101,2026-06-18 06:00:00,1091576.515,1091576.515,0.000,12,
900101,2026-06-18 07:00:00,1091998.088,1091998.088,0.000,12,
900101,2026-06-18 08:00:00,1092402.665,1092402.665,0.000,12,
900101,2026-06-18 09:00:00,1092818.613,1092818.613,0.000,12,
900101,2026-06-18 10:00:00,1093237.478,1093237.478,0.000,12,
900101,2026-06-18 11:00:00,1093659.152,1093659.152,0.000,12,
900101,2026-06-18 12:00:00,1094064.562,1094064.562,0.000,12,
900101,2026-06-18 13:00:00,1094485.447,1094485.447,0.000,12,
900101,2026-06-18 14:00:00,1094903.441,1094903.441,0.000,12,
900101,2026-06-18 15:00:00,1095326.864,1095326.864,0.000,12,
900101,2026-06-18 16:00:00,1095753.382,1095753.382,0.000,12,
900101,2026-06-18 17:00:00,1096084.736,1096084.736,0.000,12,
900101,2026-06-18 18:00:00,1096381.340,1096381.340,0.000,12,
900101,2026-06-18 19:00:00,1096647.640,1096647.640,0.000,12,
900101,2026-06-18 20:00:00,1096871.346,1096871.346,0.000,12,
900101,2026-06-18 21:00:00,1097016.121,1097016.121,0.000,12,
900101,2026-06-18 22:00:00,1097166.417,1097166.417,0.000,12,
900101,2026-06-18 23:00:00,1097313.769,1097313.769,0.000,12,
900101,2026-06-19 00:00:00,1097426.794,1097426.794,0.000,12,
900101,2026-06-19 01:00:00,1097539.683,1097539.683,0.000,12,
900101,2026-06-19 02:00:00,1097656.130,1097656.130,0.000,12,
900101,2026-06-19 03:00:00,1097773.234,1097773.234,0.000,12,
900101,2026-06-19 04:00:00,1097966.676,1097966.676,0.000,12,
900101,2026-06-19 05:00:00,1098231.373,1098231.373,0.000,12,
900101,2026-06-19 06:00:00,1098563.315,1098563.315,0.000,12,
900101,2026-06-19 07:00:00,1098977.552,1098977.552,0.000,12,
900101,2026-06-19 08:00:00,1099409.256,1099409.256,0.000,12,
900101,2026-06-19 09:00:00,1099823.099,1099823.099,0.000,12,
900101,2026-06-19 10:00:00,1100262.207,1100262.207,0.000,12,
900101,2026-06-19 11:00:00,1100681.262,1100681.262,0.000,12,
900101,2026-06-19 12:00:00,1101099.285,1101099.285,0.000,12,
900101,2026-06-19 13:00:00,1101521.831,1101521.831,0.000,12,
900101,2026-06-19 14:00:00,1101946.495,1101946.495,0.000,12,
900101,2026-06-19 15:00:00,1102380.484,1102380.484,0.000,12,
900101,2026-06-19 16:00:00,1102794.976,1102794.976,0.000,12,
900101,2026-06-19 17:00:00,1103127.335,1103127.335,0.000,12,
900101,2026-06-19 18:00:00,1103421.302,1103421.302,0.000,12,
900101,2026-06-19 19:00:00,1103684.050,1103684.050,0.000,12,
900101,2026-06-19 20:00:00,1103909.729,1103909.729,0.000,12,
900101,2026-06-19 21:00:00,1104060.580,1104060.580,0.000,12,
900101,2026-06-19 22:00:00,1104214.021,1104214.021,0.000,12,
900101,2026-06-19 23:00:00,1104362.635,1104362.635,0.000,12,
900101,2026-06-20 00:00:00,1104446.001,1104446.001,0.000,12,
900101,2026-06-20 01:00:00,1104528.564,1104528.564,0.000,12,
900101,2026-06-20 02:00:00,1104611.060,1104611.060,0.000,12,
900101,2026-06-20 03:00:00,1104695.740,1104695.740,0.000,12,
900101,2026-06-20 04:00:00,1104846.111,1104846.111,0.000,12,
900101,2026-06-20 05:00:00,1105046.852,1105046.852,0.000,12,
900101,2026-06-20 06:00:00,1105301.040,1105301.040,0.000,12,
900101,2026-06-20 07:00:00,1105617.145,1105617.145,0.000,12,
900101,2026-06-20 08:00:00,1105942.766,1105942.766,0.000,12,
900101,2026-06-20 09:00:00,1106272.374,1106272.374,0.000,12,
900101,2026-06-20 10:00:00,1106586.821,1106586.821,0.000,12,
900101,2026-06-20 11:00:00,1106911.396,1106911.396,0.000,12,
900101,2026-06-20 12:00:00,1107223.205,1107223.205,0.000,12,
900101,2026-06-20 13:00:00,1107553.751,1107553.751,0.000,12,
900101,2026-06-20 14:00:00,1107885.153,1107885.153,0.000,12,
900101,2026-06-20 15:00:00,1108216.782,1108216.782,0.000,12,
900101,2026-06-20 16:00:00,1108544.738,1108544.738,0.000,12,
900101,2026-06-20 17:00:00,1108808.484,1108808.484,0.000,12,
900101,2026-06-20 18:00:00,1109039.875,1109039.875,0.000,12,
900101,2026-06-20 19:00:00,1109244.457,1109244.457,0.000,12,
900101,2026-06-20 20:00:00,1109415.637,1109415.637,0.000,12,
900101,2026-06-20 21:00:00,1109530.188,1109530.188,0.000,12,
900101,2026-06-20 22:00:00,1109647.229,1109647.229,0.000,12,
900101,2026-06-20 23:00:00,1109760.843,1109760.843,0.000,12,
900101,2026-06-21 00:00:00,1109848.339,1109848.339,0.000,12,
900101,2026-06-21 01:00:00,1109932.595,1109932.595,0.000,12,
900101,2026-06-21 02:00:00,1110015.567,1110015.567,0.000,12,
900101,2026-06-21 03:00:00,1110101.626,1110101.626,0.000,12,
900101,2026-06-21 04:00:00,1110255.524,1110255.524,0.000,12,
900101,2026-06-21 05:00:00,1110460.903,1110460.903,0.000,12,
900101,2026-06-21 06:00:00,1110705.237,1110705.237,0.000,12,
900101,2026-06-21 07:00:00,1111026.517,1111026.517,0.000,12,
900101,2026-06-21 08:00:00,1111344.633,1111344.633,0.000,12,
900101,2026-06-21 09:00:00,1111665.545,1111665.545,0.000,12,
900101,2026-06-21 10:00:00,1111982.743,1111982.743,0.000,12,
900101,2026-06-21 11:00:00,1112299.591,1112299.591,0.000,12,
900101,2026-06-21 12:00:00,1112614.913,1112614.913,0.000,12,
900101,2026-06-21 13:00:00,1112941.251,1112941.251,0.000,12,
900101,2026-06-21 14:00:00,1113254.542,1113254.542,0.000,12,
900101,2026-06-21 15:00:00,1113585.941,1113585.941,0.000,12,
900101,2026-06-21 16:00:00,1113895.624,1113895.624,0.000,12,
900101,2026-06-21 17:00:00,1114148.293,1114148.293,0.000,12,
900101,2026-06-21 18:00:00,1114373.493,1114373.493,0.000,12,
900101,2026-06-21 19:00:00,1114576.940,1114576.940,0.000,12,
900101,2026-06-21 20:00:00,1114748.856,1114748.856,0.000,12,
900101,2026-06-21 21:00:00,1114863.570,1114863.570,0.000,12,
900101,2026-06-21 22:00:00,1114973.826,1114973.826,0.000,12,
900101,2026-06-21 23:00:00,1115088.158,1115088.158,0.000,12,
900101,2026-06-22 00:00:00,1115192.143,1115192.143,0.000,12,
900101,2026-06-22 01:00:00,1115295.330,1115295.330,0.000,12,
900101,2026-06-22 02:00:00,1115398.086,1115398.086,0.000,12,
900101,2026-06-22 03:00:00,1115504.852,1115504.852,0.000,12,
900101,2026-06-22 04:00:00,1115691.924,1115691.924,0.000,12,
900101,2026-06-22 05:00:00,1115941.483,1115941.483,0.000,12,
900101,2026-06-22 06:00:00,1116250.346,1116250.346,0.000,12,
900101,2026-06-22 07:00:00,1116646.178,1116646.178,0.000,12,
900101,2026-06-22 08:00:00,1117035.464,1117035.464,0.000,12,
900101,2026-06-22 09:00:00,1117432.608,1117432.608,0.000,12,
900101,2026-06-22 10:00:00,1117832.949,1117832.949,0.000,12,
900101,2026-06-22 11:00:00,1118238.438,1118238.438,0.000,12,
900101,2026-06-22 12:00:00,1118630.406,1118630.406,0.000,12,
900101,2026-06-22 13:00:00,1119028.706,1119028.706,0.000,12,
900101,2026-06-22 14:00:00,1119441.009,1119441.009,0.000,12,
900101,2026-06-22 15:00:00,1119826.307,1119826.307,0.000,12,
900101,2026-06-22 16:00:00,1120229.425,1120229.425,0.000,12,
900101,2026-06-22 17:00:00,1120539.530,1120539.530,0.000,12,
900101,2026-06-22 18:00:00,1120835.692,1120835.692,0.000,12,
900101,2026-06-22 19:00:00,1121085.445,1121085.445,0.000,12,
900101,2026-06-22 20:00:00,1121294.703,1121294.703,0.000,12,
900101,2026-06-22 21:00:00,1121440.397,1121440.397,0.000,12,
900101,2026-06-22 22:00:00,1121586.187,1121586.187,0.000,12,
900101,2026-06-22 23:00:00,1121733.350,1121733.350,0.000,12,
900101,2026-06-23 00:00:00,1121844.185,1121844.185,0.000,12,
900101,2026-06-23 01:00:00,1121950.588,1121950.588,0.000,12,
900101,2026-06-23 02:00:00,1122058.679,1122058.679,0.000,12,
900101,2026-06-23 03:00:00,1122169.215,1122169.215,0.000,12,
900101,2026-06-23 04:00:00,1122360.850,1122360.850,0.000,12,
900101,2026-06-23 05:00:00,1122611.146,1122611.146,0.000,12,
900101,2026-06-23 06:00:00,1122921.852,1122921.852,0.000,12,
900101,2026-06-23 07:00:00,1123316.205,1123316.205,0.000,12,
900101,2026-06-23 08:00:00,1123727.298,1123727.298,0.000,12,
900101,2026-06-23 09:00:00,1124130.673,1124130.673,0.000,12,
900101,2026-06-23 10:00:00,1124538.289,1124538.289,0.000,12,
900101,2026-06-23 11:00:00,1124945.704,1124945.704,0.000,12,
900101,2026-06-23 12:00:00,1125363.577,1125363.577,0.000,12,
900101,2026-06-23 13:00:00,1125756.102,1125756.102,0.000,12,
900101,2026-06-23 14:00:00,1126163.173,1126163.173,0.000,12,
900101,2026-06-23 15:00:00,1126559.988,1126559.988,0.000,12,
900101,2026-06-23 16:00:00,1126958.261,1126958.261,0.000,12,
900101,2026-06-23 17:00:00,1127278.265,1127278.265,0.000,12,
900101,2026-06-23 18:00:00,1127549.624,1127549.624,0.000,12,
900101,2026-06-23 19:00:00,1127791.295,1127791.295,0.000,12,
900101,2026-06-23 20:00:00,1128010.357,1128010.357,0.000,12,
900101,2026-06-23 21:00:00,1128154.192,1128154.192,0.000,12,
900101,2026-06-23 22:00:00,1128298.747,1128298.747,0.000,12,
900101,2026-06-23 23:00:00,1128443.201,1128443.201,0.000,12,
900101,2026-06-24 00:00:00,1128550.269,1128550.269,0.000,12,
900101,2026-06-24 01:00:00,1128660.378,1128660.378,0.000,12,
900101,2026-06-24 02:00:00,1128769.573,1128769.573,0.000,12,
900101,2026-06-24 03:00:00,1128877.267,1128877.267,0.000,12,
900101,2026-06-24 04:00:00,1129070.748,1129070.748,0.000,12,
900101,2026-06-24 05:00:00,1129330.974,1129330.974,0.000,12,
900101,2026-06-24 06:00:00,1129642.777,1129642.777,0.000,12,
900101,2026-06-24 07:00:00,1130056.179,1130056.179,0.000,12,
900101,2026-06-24 08:00:00,1130467.047,1130467.047,0.000,12,
900101,2026-06-24 09:00:00,1130874.552,1130874.552,0.000,12,
900101,2026-06-24 10:00:00,1131289.822,1131289.822,0.000,12,
900101,2026-06-24 11:00:00,1131706.805,1131706.805,0.000,12,
900101,2026-06-24 12:00:00,1132123.838,1132123.838,0.000,12,
900101,2026-06-24 13:00:00,1132530.618,1132530.618,0.000,12,
